id,pred,y,err
1,0.384285913930624,0.599999999999994,-0.21571408606937
2,0.489269797368772,1.59999999999999,-1.11073020263122
3,4.29775755820689,5.90000000000001,-1.60224244179312
4,0.238536358994721,0.299999999999997,-0.0614636410052763
5,0.0766141791331414,0,0.0766141791331414
6,0.322018204607033,0.5,-0.177981795392967
7,0.126850333253506,0,0.126850333253506
8,1.6671327845496,2.09999999999999,-0.432867215450393
9,0.0580796092999801,0,0.0580796092999801
10,0.401263492788907,0,0.401263492788907
11,5.99262876524771,6,-0.00737123475228607
12,0.869074143422289,0.700000000000003,0.169074143422286
13,0.107060616853203,1.90000000000001,-1.7929393831468
14,0.249691886398898,0,0.249691886398898
15,3.47362783970258,3.40000000000001,0.0736278397025725
16,0.184682321409164,1,-0.815317678590836
17,0.279821500374222,0.299999999999997,-0.0201784996257756
18,0.659587581589215,1.7,-1.04041241841079
19,0.270118563392443,0.299999999999997,-0.0298814366075543
20,0.0840799693927176,1.09999999999999,-1.01592003060728
21,0.0548929426976151,0,0.0548929426976151
22,3.03079406608129,3.3,-0.269205933918705
23,0.116179969722762,0,0.116179969722762
24,0.490271515201404,0.5,-0.009728484798596
25,0.0647289767865661,0,0.0647289767865661
26,2.88641650406206,7.09999999999999,-4.21358349593793
27,0.283560613110198,0.599999999999994,-0.316439386889796
28,1.46126828793627,3.09999999999999,-1.63873171206372
29,0.499755842482969,2.8,-2.30024415751703
30,0.0706289734960585,0,0.0706289734960585
31,0.120234913864017,0,0.120234913864017
32,0.130541595594196,0,0.130541595594196
33,0.0666920705155713,0,0.0666920705155713
34,0.171611666031016,0,0.171611666031016
35,0.0747352318297137,0.900000000000006,-0.825264768170292
36,1.77678511519008,1.7,0.0767851151900756
37,0.11783101199266,0,0.11783101199266
38,0.125432252148555,0.299999999999997,-0.174567747851442
39,0.316150651471683,1.09999999999999,-0.783849348528312
40,0.726256998495885,0.799999999999997,-0.0737430015041119
41,0.143320858112593,0.5,-0.356679141887407
42,0.0945722416533203,0,0.0945722416533203
43,3.04827812895984,1.5,1.54827812895984
44,0.659595573366141,0.799999999999997,-0.140404426633856
45,0.0719280740371489,0,0.0719280740371489
46,1.06141588285318,0.799999999999997,0.261415882853179
47,3.66240057181922,9.3,-5.63759942818077
48,1.67862741662477,3.09999999999999,-1.42137258337523
49,2.595974394416,3.09999999999999,-0.504025605583991
50,1.1629804010961,0.5,0.662980401096097
51,0.0608059271291431,0,0.0608059271291431
52,2.37136156308599,5,-2.62863843691401
53,0.312361222206902,0.400000000000006,-0.0876387777931034
54,0.288541726314274,0,0.288541726314274
55,0.0698730597940076,0,0.0698730597940076
56,1.25839204461999,1.3,-0.0416079553800111
57,0.0424542831868555,0,0.0424542831868555
58,1.42662003542147,1.5,-0.0733799645785349
59,3.4446916121626,2.09999999999999,1.3446916121626
60,3.95550448732897,3.5,0.455504487328972
61,2.90530326310154,2.40000000000001,0.505303263101535
62,1.65713446487984,2.90000000000001,-1.24286553512017
63,0.119672331167863,0,0.119672331167863
64,1.54736280069345,0.900000000000006,0.64736280069344
65,0.927395120822669,0.900000000000006,0.0273951208226635
66,3.02408397714793,2.40000000000001,0.624083977147927
67,1.39434178383189,2.8,-1.40565821616811
68,0.168084944293374,0,0.168084944293374
69,0.21652638464169,0,0.21652638464169
70,0.0559746427294835,0,0.0559746427294835
71,0.478657156161274,1.59999999999999,-1.12134284383872
72,0.658607564653235,0,0.658607564653235
73,0.0856215271128733,0,0.0856215271128733
74,0.188869237657721,0,0.188869237657721
75,0.925526152067562,0.700000000000003,0.225526152067559
76,3.46672036935199,1.7,1.76672036935199
77,0.0936112853737198,0,0.0936112853737198
78,0.0430285064459433,0,0.0430285064459433
79,3.92681036561883,3.2,0.726810365618825
80,0.888393126500943,2.09999999999999,-1.21160687349905
81,1.63857927791806,1.40000000000001,0.238579277918053
82,0.422707682944539,1.90000000000001,-1.47729231705547
83,0.419118426758663,0,0.419118426758663
84,0.0628873562202379,0,0.0628873562202379
85,0.190693158942982,0,0.190693158942982
86,0.0289165241858027,0,0.0289165241858027
87,0.143612787210205,0,0.143612787210205
88,0.272928092856629,0,0.272928092856629
89,2.88408410007569,2.90000000000001,-0.0159158999243174
90,0.675614281284232,0.0999999999999943,0.575614281284237
91,0.699772118215855,4.3,-3.60022788178414
92,0.125113589257008,0,0.125113589257008
93,0.20251012827162,0,0.20251012827162
94,0.0972625268205472,0,0.0972625268205472
95,0.105534269830201,0,0.105534269830201
96,0.16363059567026,0.400000000000006,-0.236369404329745
97,1.42906104602867,1.40000000000001,0.029061046028666
98,0.0551528489814914,0,0.0551528489814914
99,0.257875572135083,0,0.257875572135083
100,2.95487262229644,0.700000000000003,2.25487262229644
101,0.0730491092046281,0,0.0730491092046281
102,7.11553855553623,5.59999999999999,1.51553855553624
103,0.0985958059794605,0,0.0985958059794605
104,0.120367208889078,0,0.120367208889078
105,7.07043819820475,3.8,3.27043819820475
106,0.0340415460328835,0,0.0340415460328835
107,0.291609655060711,0,0.291609655060711
108,0.207636150619104,0.400000000000006,-0.192363849380902
109,0.0894832986641051,0,0.0894832986641051
110,0.110025812293257,0,0.110025812293257
111,0.0439487319812857,0.5,-0.456051268018714
112,2.07061503494992,0.5,1.57061503494992
113,0.0562040376630459,0,0.0562040376630459
114,0.142783756257988,0,0.142783756257988
115,0.0276280559896971,0,0.0276280559896971
116,0.539832248585861,0.900000000000006,-0.360167751414145
117,0.12046014781555,0,0.12046014781555
118,4.53637036749497,4.40000000000001,0.136370367494964
119,0.696464856137421,0.5,0.196464856137421
120,0.654762214820988,0.599999999999994,0.0547622148209933
121,0.0357263870696944,0,0.0357263870696944
122,4.00262335405383,5.3,-1.29737664594617
123,0.380032745387305,0,0.380032745387305
124,0.139514582631342,0,0.139514582631342
125,5.0882660516579,3.7,1.3882660516579
126,0.429278484989239,0,0.429278484989239
127,1.84425016964771,2.90000000000001,-1.0557498303523
128,0.491826049578483,0,0.491826049578483
129,8.23775488160265,2,6.23775488160265
130,1.64824419452389,1.2,0.44824419452389
131,5.32926642362444,5.40000000000001,-0.0707335763755639
132,9.9176407784906,1.8,8.11764077849061
133,0.0418680672503033,0,0.0418680672503033
134,0.0870654640560946,0.599999999999994,-0.5129345359439
135,0.079702604755494,0,0.079702604755494
136,0.304343247421946,0,0.304343247421946
137,12.1156744879605,12.1,0.0156744879604993
138,3.20083733106006,3.90000000000001,-0.699162668939944
139,0.338277004571329,0,0.338277004571329
140,0.164439803436211,0.0999999999999943,0.0644398034362166
141,0.790683187636478,2.2,-1.40931681236353
142,0.833485112027686,0.5,0.333485112027686
143,0.566797555591857,0.700000000000003,-0.133202444408146
144,11.8775636497819,11.6,0.277563649781891
145,6.84453768485652,5.59999999999999,1.24453768485653
146,1.43537805629264,3.09999999999999,-1.66462194370736
147,2.23380024169984,1.09999999999999,1.13380024169985
148,0.471005539314239,3.5,-3.02899446068576
149,3.36143170809313,3.40000000000001,-0.0385682919068731
150,4.80029863890866,3.2,1.60029863890866
151,0.473518072363521,0,0.473518072363521
152,0.141230929820175,0,0.141230929820175
153,2.33019637173329,2.09999999999999,0.230196371733297
154,0.276340975773905,0,0.276340975773905
155,0.141795315090138,0.200000000000003,-0.0582046849098652
156,0.282736745878753,0.799999999999997,-0.517263254121245
157,8.82882892876949,5.09999999999999,3.7288289287695
158,0.183434955384442,0.200000000000003,-0.0165650446155612
159,0.767792113533893,5.90000000000001,-5.13220788646611
160,9.39437630845848,9.2,0.194376308458475
161,0.0826169210536576,0,0.0826169210536576
162,0.0402351102512429,0,0.0402351102512429
163,0.476257988022535,0,0.476257988022535
164,3.60617760736135,3.40000000000001,0.206177607361345
165,0.0914390708989471,0,0.0914390708989471
166,4.60688675062802,4.59999999999999,0.00688675062802524
167,1.09447021371404,3.59999999999999,-2.50552978628596
168,0.349804216561108,0.299999999999997,0.0498042165611107
169,0.284734766217403,0.400000000000006,-0.115265233782603
170,1.42033468175485,1.2,0.220334681754848
171,1.87498716147942,1.59999999999999,0.274987161479425
172,0.132666551681415,0,0.132666551681415
173,0.116358172261585,0,0.116358172261585
174,1.0378898680444,1,0.0378898680443991
175,0.906059771750679,1.7,-0.793940228249323
176,0.825048506650821,0,0.825048506650821
177,1.20854756056934,0.700000000000003,0.508547560569339
178,0.245562689300157,0,0.245562689300157
179,0.221977712773237,0,0.221977712773237
180,0.128755184789505,0,0.128755184789505
181,3.61576093428389,7,-3.38423906571611
182,0.189717722064515,0,0.189717722064515
183,0.297030908599042,0.799999999999997,-0.502969091400955
184,0.155837557052634,0,0.155837557052634
185,0.758719341402301,0,0.758719341402301
186,0.759866157053318,0,0.759866157053318
187,6.61678801623716,8.2,-1.58321198376284
188,0.11900319793279,0.900000000000006,-0.780996802067216
189,18.7544317594217,18.7,0.0544317594217212
190,0.281065747977874,0,0.281065747977874
191,3.87291665011869,1.7,2.17291665011869
192,0.239699969766143,1.3,-1.06030003023385
193,1.81181718628785,1.09999999999999,0.711817186287853
194,1.72282819287975,0.799999999999997,0.922828192879749
195,0.141170800243478,0,0.141170800243478
196,3.71473322470377,4.2,-0.48526677529623
197,0.210549688234806,0.0999999999999943,0.110549688234812
198,0.0352768715477742,0,0.0352768715477742
199,2.27053402264306,2,0.270534022643057
200,0.264850795005376,0.200000000000003,0.0648507950053728
201,1.29731062175721,0.799999999999997,0.49731062175721
202,0.228549416515904,0,0.228549416515904
203,0.675383645736718,1.5,-0.824616354263282
204,2.06321680658412,5.90000000000001,-3.83678319341588
205,1.90401389696433,2.8,-0.895986103035665
206,0.790187824657458,0,0.790187824657458
207,7.59450231256266,8,-0.405497687437337
208,0.151339269016501,0.299999999999997,-0.148660730983496
209,0.0721356587928827,0,0.0721356587928827
210,0.0580943298013616,0,0.0580943298013616
211,2.47192475528522,0.5,1.97192475528522
212,0.332639250143476,0,0.332639250143476
213,0.0686585425136314,0,0.0686585425136314
214,0.10321815257517,0,0.10321815257517
215,8.52389655069146,7.40000000000001,1.12389655069145
216,2.43436492370253,1.8,0.63436492370253
217,0.104379405099361,0,0.104379405099361
218,0.140865186629553,0,0.140865186629553
219,0.0929057247875342,0,0.0929057247875342
220,1.64702481212103,1.40000000000001,0.24702481212102
221,0.163540615170582,0.400000000000006,-0.236459384829424
222,0.115474217546835,0,0.115474217546835
223,0.352499070480003,0,0.352499070480003
224,2.83788104818642,2.8,0.0378810481864207
225,6.24906194226425,6.2,0.0490619422642498
226,2.85052725560276,2,0.850527255602764
227,0.224136151701091,0,0.224136151701091
228,0.216431325817265,1.5,-1.28356867418274
229,0.0319468775049205,0,0.0319468775049205
230,0.219643832073468,0.400000000000006,-0.180356167926537
231,0.36811527594224,0.799999999999997,-0.431884724057757
232,2.60658621207201,1.09999999999999,1.50658621207201
233,0.0796208098670224,0,0.0796208098670224
234,0.610721755032165,0.599999999999994,0.0107217550321709
235,0.330524297795998,0,0.330524297795998
236,0.121110348257967,0.900000000000006,-0.778889651742038
237,0.24500752008171,0,0.24500752008171
238,0.102271869292145,0.0999999999999943,0.00227186929215026
239,0.192144358003266,0,0.192144358003266
240,0.0881119578917964,1,-0.911888042108204
241,0.0528232551342205,0,0.0528232551342205
242,0.10373804340495,0,0.10373804340495
243,0.0891900443147325,0,0.0891900443147325
244,0.492681519182774,0.700000000000003,-0.207318480817229
245,0.0456503353229221,0,0.0456503353229221
246,1.2045161990515,0.700000000000003,0.5045161990515
247,2.22788052406233,0.400000000000006,1.82788052406232
248,0.248402890609102,0.200000000000003,0.0484028906090992
249,0.327920022890965,0.299999999999997,0.0279200228909681
250,0.121586700887134,0,0.121586700887134
251,0.516723335548153,1.2,-0.68327666445185
252,0.257299259951856,0.400000000000006,-0.142700740048149
253,0.338268512856068,0.200000000000003,0.138268512856065
254,9.87289629890577,4.3,5.57289629890577
255,0.283684262330272,0.200000000000003,0.083684262330269
256,0.47069578430137,0.299999999999997,0.170695784301373
257,0.0800976404387917,0,0.0800976404387917
258,0.148383420792687,0,0.148383420792687
259,0.411104927830771,1,-0.588895072169229
260,1.57479551311883,0.599999999999994,0.974795513118833
261,0.331161803196506,0.400000000000006,-0.0688381968034993
262,0.142411693434586,0,0.142411693434586
263,0.101067640413393,0,0.101067640413393
264,0.121877943956953,0,0.121877943956953
265,1.17815043366459,0.5,0.678150433664586
266,0.405972575461098,0.799999999999997,-0.394027424538899
267,0.0730325928537415,0,0.0730325928537415
268,0.111022297471271,0,0.111022297471271
269,0.237532288117198,0,0.237532288117198
270,1.06826109320737,1.09999999999999,-0.0317389067926237
271,0.0719402804867771,0,0.0719402804867771
272,0.229880545178626,0.299999999999997,-0.0701194548213711
273,3.72468210749266,4.3,-0.575317892507335
274,0.0902170345036697,0,0.0902170345036697
275,2.93021362000944,2.59999999999999,0.330213620009447
276,7.47253128304258,4.59999999999999,2.87253128304259
277,0.0304345287605763,0,0.0304345287605763
278,0.734050709281194,0.400000000000006,0.334050709281188
279,0.803254677478665,0.200000000000003,0.603254677478662
280,0.229543378107042,0,0.229543378107042
281,0.439333845721343,1,-0.560666154278657
282,0.0920032266277921,0,0.0920032266277921
283,0.532687013840289,0,0.532687013840289
284,0.555830806308848,0.799999999999997,-0.244169193691149
285,0.117628473537853,0.400000000000006,-0.282371526462152
286,0.0431608084635462,0,0.0431608084635462
287,0.165667258304777,0,0.165667258304777
288,2.10524492090538,3,-0.894755079094624
289,8.94380661171203,11.1,-2.15619338828797
290,4.04831253703292,3.7,0.348312537032919
291,0.290667267864695,0,0.290667267864695
292,0.405928641850223,0,0.405928641850223
293,2.91346994664626,5,-2.08653005335374
294,0.0779658761852704,0,0.0779658761852704
295,0.085900500278337,0,0.085900500278337
296,2.61223943417466,3.8,-1.18776056582534
297,6.0694232863452,3.90000000000001,2.1694232863452
298,1.01304059995512,0.900000000000006,0.113040599955111
299,0.234728247130924,1.90000000000001,-1.66527175286908
300,2.00432013034248,1.90000000000001,0.104320130342479
301,0.0630785156321432,0,0.0630785156321432
302,0.0980584316456815,0,0.0980584316456815
303,1.0869856293871,1.3,-0.213014370612897
304,1.88071355795536,0.5,1.38071355795536
305,0.519122189677375,0.700000000000003,-0.180877810322628
306,2.62496406686337,2.2,0.424964066863368
307,0.154468780463816,0,0.154468780463816
308,0.311437358752531,0,0.311437358752531
309,0.421662832072199,0.900000000000006,-0.478337167927806
310,1.40813312688397,3.2,-1.79186687311603
311,0.625761940325372,0,0.625761940325372
312,0.112227193825542,0,0.112227193825542
313,1.27770622020291,1.2,0.0777062202029057
314,0.928742012485961,0.400000000000006,0.528742012485956
315,5.31096157446137,6.09999999999999,-0.789038425538628
316,0.061990094545801,0,0.061990094545801
317,0.81239391989484,3.3,-2.48760608010516
318,0.103081878706119,0.900000000000006,-0.796918121293887
319,0.243760703944739,0.5,-0.256239296055261
320,1.41284969026415,4.09999999999999,-2.68715030973584
321,0.16312525984156,2.3,-2.13687474015844
322,1.35020118001584,0,1.35020118001584
323,6.28720981403148,6.40000000000001,-0.112790185968524
324,0.114898909621984,0,0.114898909621984
325,1.56666282667702,1.59999999999999,-0.0333371733229741
326,0.0717904572769402,0,0.0717904572769402
327,0.248621053976932,0,0.248621053976932
328,2.52911675032582,2.7,-0.170883249674185
329,1.18910888827673,2.40000000000001,-1.21089111172328
330,0.4101103647944,0,0.4101103647944
331,0.824095383887871,0,0.824095383887871
332,1.67907437500418,3.3,-1.62092562499582
333,6.92825101000337,7,-0.071748989996629
334,0.198554010497377,0,0.198554010497377
335,0.547848221086216,0.799999999999997,-0.252151778913781
336,0.623199477241493,0.200000000000003,0.423199477241491
337,0.535735829411814,0.5,0.035735829411814
338,0.447660911183219,0.400000000000006,0.0476609111832136
339,0.339377732459296,0.599999999999994,-0.260622267540699
340,0.396168459360264,1.3,-0.903831540639733
341,0.683418675476371,0.0999999999999943,0.583418675476377
342,0.655619735732802,1.09999999999999,-0.444380264267193
343,3.21059110728102,4.5,-1.28940889271898
344,0.231025929624238,0,0.231025929624238
345,1.56845384302617,2.90000000000001,-1.33154615697384
346,0.0507431218510819,0.799999999999997,-0.749256878148915
347,7.46615537682093,3.7,3.76615537682093
348,3.64241770668979,4.09999999999999,-0.457582293310201
349,3.42563753625475,1.09999999999999,2.32563753625476
350,1.4239909809598,1.09999999999999,0.323990980959802
351,0.0395742311462,0,0.0395742311462
352,0.0658503172824287,0.299999999999997,-0.234149682717569
353,8.44447898546284,7.3,1.14447898546284
354,0.148933882412797,0,0.148933882412797
355,0.102275363010368,0,0.102275363010368
356,0.164005663372805,0.299999999999997,-0.135994336627192
357,8.92264463761176,6.40000000000001,2.52264463761176
358,17.0350682892607,17.5,-0.464931710739258
359,21.0161999639807,20.2,0.816199963980729
360,0.0864536987349897,0,0.0864536987349897
361,0.144712625631032,0.599999999999994,-0.455287374368962
362,0.405859311950131,1.3,-0.894140688049866
363,1.69793824750614,0.5,1.19793824750614
364,0.187174222151978,1.59999999999999,-1.41282577784802
365,1.04319014628875,1.7,-0.65680985371125
366,0.425893731498804,0.599999999999994,-0.17410626850119
367,0.511213449808451,0,0.511213449808451
368,0.0440944381789442,0,0.0440944381789442
369,2.20689575088039,1.7,0.506895750880392
370,0.429729502950609,0,0.429729502950609
371,0.232176625540827,0,0.232176625540827
372,0.290453792444635,0.299999999999997,-0.00954620755536179
373,0.0520382658772717,0,0.0520382658772717
374,1.73505485498016,0.700000000000003,1.03505485498016
375,0.324863259946807,0.0999999999999943,0.224863259946813
376,3.12750106815874,2.59999999999999,0.527501068158744
377,0.862468355033496,0,0.862468355033496
378,0.0629615880443913,0,0.0629615880443913
379,0.197084898526431,0,0.197084898526431
380,1.72930338579832,0.799999999999997,0.929303385798326
381,0.0739324497602012,0,0.0739324497602012
382,2.88015278069095,2.40000000000001,0.480152780690947
383,0.0450444825703868,0.799999999999997,-0.75495551742961
384,4.14216341157518,4,0.142163411575183
385,0.0789225174421345,0,0.0789225174421345
386,2.93409473408361,6.2,-3.2659052659164
387,0.0526892270912203,0,0.0526892270912203
388,1.60308301766514,1.2,0.403083017665138
389,0.0737057030449724,0,0.0737057030449724
390,2.43738734584563,1.40000000000001,1.03738734584562
391,15.2956181444645,15.3,-0.00438185553547399
392,2.03322905127174,2.09999999999999,-0.0667709487282546
393,2.03843234120871,3.8,-1.76156765879128
394,4.65065117757883,4.8,-0.149348822421164
395,0.750167151404287,2.09999999999999,-1.34983284859571
396,0.193770066885087,0,0.193770066885087
397,1.88447121846909,1.90000000000001,-0.0155287815309164
398,2.83062453709693,1.40000000000001,1.43062453709692
399,2.15963298869597,3.2,-1.04036701130403
400,1.77403633575159,0.299999999999997,1.47403633575159
401,2.6537788785452,1.59999999999999,1.05377887854521
402,0.430635753023519,0,0.430635753023519
403,0.120103147828746,0,0.120103147828746
404,0.564795016260354,0.799999999999997,-0.235204983739643
405,0.292878165908917,0,0.292878165908917
406,0.060020444594538,0,0.060020444594538
407,0.19200275734034,0,0.19200275734034
408,2.55014759794348,3.59999999999999,-1.04985240205651
409,0.506257091180761,0.599999999999994,-0.0937429088192329
410,0.122676644758548,0,0.122676644758548
411,1.05168943661942,0.5,0.551689436619421
412,0.673823889589066,2.2,-1.52617611041094
413,0.747146136189783,1.2,-0.45285386381022
414,1.06784810404761,1.09999999999999,-0.0321518959523843
415,0.933874544408423,1.8,-0.866125455591574
416,0.129889949409915,0,0.129889949409915
417,2.10876125515426,2.90000000000001,-0.79123874484575
418,3.3360430143419,2.90000000000001,0.436043014341897
419,4.3864231591443,2.59999999999999,1.7864231591443
420,4.90558324255411,3.3,1.60558324255411
421,0.174140238277255,0,0.174140238277255
422,0.0448685816510332,0.200000000000003,-0.15513141834897
423,0.286592235695994,0.599999999999994,-0.313407764304
424,1.44781289535584,2.59999999999999,-1.15218710464415
425,0.347838826603152,1.09999999999999,-0.752161173396843
426,0.575732756130326,1,-0.424267243869674
427,0.717280567913854,0,0.717280567913854
428,0.292331034715379,0,0.292331034715379
429,1.45698665706738,4.40000000000001,-2.94301334293263
430,0.123244206229435,0.0999999999999943,0.0232442062294402
431,0.442512712677108,0.200000000000003,0.242512712677105
432,1.53273283754278,6.5,-4.96726716245722
433,0.0630568285943588,0,0.0630568285943588
434,1.7737813080404,0.900000000000006,0.873781308040394
435,3.25253852507427,3.3,-0.0474614749257283
436,2.26505280939161,2.3,-0.0349471906083831
437,0.343159700072508,0.400000000000006,-0.0568402999274977
438,5.18457087434366,4.2,0.98457087434366
439,3.01660225943895,4.7,-1.68339774056105
440,0.164003911053063,0.200000000000003,-0.03599608894694
441,0.254555589085558,0,0.254555589085558
442,4.35740952179418,4.5,-0.142590478205816
443,2.26399711827846,4.3,-2.03600288172154
444,2.59434532608917,2.40000000000001,0.194345326089166
445,0.240256186650067,0.200000000000003,0.0402561866500638
446,0.121490169053161,0,0.121490169053161
447,0.279716432149521,0.700000000000003,-0.420283567850482
448,0.167860506134843,0,0.167860506134843
449,0.332207555695473,1.09999999999999,-0.767792444304522
450,0.330330623702311,0,0.330330623702311
451,0.32555561142927,0.400000000000006,-0.0744443885707357
452,0.736032948782074,1.09999999999999,-0.363967051217921
453,0.0695052426658452,0,0.0695052426658452
454,0.19912007833204,0.5,-0.30087992166796
455,0.364283045695591,0.400000000000006,-0.0357169543044151
456,0.448075428955236,2.40000000000001,-1.95192457104477
457,3.84205447136186,4.7,-0.857945528638145
458,13.396853015921,9.5,3.89685301592101
459,1.0652130750586,2.09999999999999,-1.0347869249414
460,0.0947148827813116,0,0.0947148827813116
461,2.36648754738984,1.3,1.06648754738984
462,0.162064067806589,0,0.162064067806589
463,2.12905405844851,4.59999999999999,-2.47094594155148
464,0.975342411317419,2.59999999999999,-1.62465758868258
465,5.38644934027227,3,2.38644934027227
466,0.1280425283239,0.299999999999997,-0.171957471676097
467,0.270166482143596,0.599999999999994,-0.329833517856398
468,0.342071203017637,0.5,-0.157928796982363
469,0.429361669051518,0,0.429361669051518
470,0.260039319439407,0,0.260039319439407
471,0.896066478955878,0.200000000000003,0.696066478955875
472,1.19224319369174,0.799999999999997,0.39224319369174
473,1.12704724137649,1.59999999999999,-0.472952758623501
474,0.265717136506451,0.200000000000003,0.0657171365064483
475,0.26706408879627,0.599999999999994,-0.332935911203725
476,0.0973966542648542,0,0.0973966542648542
477,0.418345469168239,0.400000000000006,0.0183454691682335
478,2.93261196494939,2.8,0.132611964949397
479,0.861441014999928,1.40000000000001,-0.538558985000078
480,0.0233427395849367,0,0.0233427395849367
481,0.52915572116164,0.299999999999997,0.229155721161643
482,0.80694306862367,1.5,-0.69305693137633
483,1.38667106265327,0.799999999999997,0.586671062653276
484,0.130838055144076,0,0.130838055144076
485,0.741826569997993,0.299999999999997,0.441826569997996
486,0.726467754498479,1.2,-0.473532245501524
487,0.0685316286180104,0,0.0685316286180104
488,0.121161655356284,0,0.121161655356284
489,0.496016328041421,1,-0.503983671958579
490,0.395770077009768,0.799999999999997,-0.404229922990229
491,0.166627503204619,0,0.166627503204619
492,1.67560249103073,1.7,-0.0243975089692701
493,0.139930326870029,0,0.139930326870029
494,0.771133244126655,2,-1.22886675587334
495,0.335589019775829,0,0.335589019775829
496,0.0889223281208145,0.0999999999999943,-0.0110776718791798
497,0.190181172088369,0,0.190181172088369
498,0.994119623027791,1.2,-0.205880376972212
499,0.0752404387284207,0,0.0752404387284207
500,0.0599882891599769,0,0.0599882891599769
501,0.0745293843339927,0,0.0745293843339927
502,0.179596083314607,0,0.179596083314607
503,0.0568981242502846,0,0.0568981242502846
504,4.00591082192964,4.40000000000001,-0.39408917807037
505,0.279856492315467,0.5,-0.220143507684533
506,7.98602774053957,8,-0.0139722594604335
507,7.10822154987913,10.8,-3.69177845012087
508,2.72832967329496,2.59999999999999,0.128329673294962
509,4.64353845304224,4.59999999999999,0.0435384530422418
510,6.91353731100721,7,-0.0864626889927873
511,5.81998997552679,6,-0.18001002447321
512,4.58167959581433,4.5,0.0816795958143279
513,18.4803619623492,18.7,-0.219638037650817
514,12.1904971391417,12.1,0.0904971391417355
515,3.38271089571982,3.40000000000001,-0.0172891042801808
516,15.0954829881897,15.3,-0.20451701181028
517,4.69061409913046,4.8,-0.109385900869535
518,11.5615891865293,11.6,-0.0384108134707297
519,2.88374203769549,2.8,0.0837420376954965
520,6.15236393948352,6.2,-0.0476360605164796
521,6.28636373931187,6.40000000000001,-0.113636260688138
522,17.2875865622106,17.5,-0.212413437789433
523,20.2418908749043,20.2,0.0418908749042508
524,1.65883075504291,2.40000000000001,-0.741169244957092
525,5.5540046573484,5.40000000000001,0.154004657348394
526,3.62621669839415,3.40000000000001,0.22621669839414
527,5.94512945408702,4.40000000000001,1.54512945408701
528,1.76660183929153,1.7,0.06660183929153
529,7.8496940022955,6.59999999999999,1.24969400229551
530,11.1812144816332,9.2,1.9812144816332
531,6.01442190129785,5.40000000000001,0.614421901297847
532,8.65634630541276,7.3,1.35634630541276
